,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
506,v_1|participant_id_offset[13],0.816,0.582,-0.22,1.894,0.019,0.013,955.0,981.0,
507,v_1|participant_id_offset[14],-4.316,0.405,-5.031,-3.535,0.013,0.01,912.0,950.0,
508,v_1|participant_id_offset[15],2.174,0.538,1.242,3.269,0.016,0.012,1060.0,940.0,
509,v_1|participant_id_offset[16],-1.526,0.387,-2.239,-0.805,0.012,0.009,984.0,975.0,
510,v_1|participant_id_offset[17],-0.79,0.382,-1.556,-0.115,0.013,0.009,909.0,981.0,
511,v_1|participant_id_offset[18],0.677,0.312,0.154,1.281,0.012,0.008,710.0,873.0,
512,v_1|participant_id_offset[19],1.737,0.352,1.068,2.384,0.012,0.009,808.0,896.0,
513,v_1|participant_id_offset[20],2.597,1.619,-0.333,5.598,0.05,0.036,1042.0,888.0,
514,v_1|participant_id_offset[21],-0.531,0.402,-1.213,0.253,0.013,0.009,1028.0,1017.0,
515,v_1|participant_id_offset[22],-0.029,0.327,-0.607,0.611,0.011,0.008,903.0,980.0,
516,v_1|participant_id_offset[23],-0.462,0.423,-1.227,0.371,0.013,0.009,1023.0,905.0,
517,v_1|participant_id_offset[24],0.483,0.358,-0.224,1.109,0.011,0.008,1057.0,1071.0,
518,v_1|participant_id_offset[25],0.866,0.309,0.313,1.441,0.011,0.008,860.0,767.0,
519,v_1|participant_id_offset[26],4.157,0.404,3.445,4.94,0.014,0.01,887.0,941.0,
